date,code,open,high,low,close,volume,amount,turn
2021-01-26,sh.600000,99.92456877,100.85266074,99.61520478,99.82144744,39877611.0,386930899.32,0.1359
2021-01-27,sh.600000,99.71832611,101.88387404,99.61520478,100.33705409,55174457.0,539658291.66,0.188
2021-01-28,sh.600000,100.33705409,100.44017542,99.09959813,99.61520478,52360924.0,506059207.02,0.1784
2021-01-29,sh.600000,99.92456877,104.46190729,99.51208345,102.70884468,115257482.0,1142597658.73,0.3927
2021-02-01,sh.600000,102.50260202,108.07115384,102.0901167,107.65866852,181883788.0,1867280982.5,0.6197
2021-02-02,sh.600000,106.73057655,107.96803251,104.66814995,105.38999926,131403970.0,1349638624.63,0.4477
2021-02-03,sh.600000,105.08063527,107.55554719,103.74005798,105.80248458,131150745.0,1346692050.19,0.4468
2021-02-04,sh.600000,105.28687793,107.34930453,104.35878596,106.00872724,92016450.0,944124557.52,0.3135
2021-02-05,sh.600000,106.00872724,111.57727906,105.69936325,110.54606576,195506162.0,2078645790.82,0.6661
2021-02-08,sh.600000,110.44294443,111.47415773,108.38051783,110.54606576,137089506.0,1467791360.06,0.4671
2021-02-09,sh.600000,110.3398231,110.75230842,108.68988182,110.13358044,99871998.0,1061301526.78,0.3403
2021-02-10,sh.600000,110.03045911,111.88664305,108.89612448,110.23670177,105092241.0,1123961356.48,0.358
2021-02-18,sh.600000,111.3710364,113.63970566,110.75230842,111.68040039,143397923.0,1558504810.59,0.4885
2021-02-19,sh.600000,111.68040039,114.67091896,111.06167241,113.12409901,122926300.0,1351290390.64,0.4188
2021-02-22,sh.600000,112.60849236,112.91785635,110.3398231,110.44294443,127379414.0,1373533381.79,0.434
2021-02-23,sh.600000,110.44294443,113.33034167,110.44294443,111.16479374,93327786.0,1010901315.55,0.318
2021-02-24,sh.600000,111.47415773,112.29912837,108.79300315,109.3086098,97783999.0,1047470278.68,0.3331
2021-02-25,sh.600000,109.92733778,111.88664305,109.3086098,111.3710364,89855495.0,964732754.71,0.3061
2021-02-26,sh.600000,110.54606576,111.57727906,108.68988182,108.68988182,85386093.0,909298104.76,0.2909
2021-03-01,sh.600000,109.20548847,109.72109512,108.2773965,109.10236714,54746126.0,578491496.41,0.1865
2021-03-02,sh.600000,109.41173113,110.3398231,106.83369788,107.96803251,74763149.0,786616693.31,0.2547
2021-03-03,sh.600000,107.76178985,112.60849236,107.55554719,112.60849236,113570860.0,1224387994.22,0.3869
2021-03-04,sh.600000,111.3710364,112.60849236,110.95855108,112.19600704,75412865.0,817817158.79,0.2569
2021-03-05,sh.600000,112.09288571,112.81473502,110.23670177,111.98976438,72154782.0,778561759.31,0.2458
2021-03-08,sh.600000,113.22722034,113.63970566,110.44294443,110.85542975,80153097.0,869553732.97,0.2731
2021-03-09,sh.600000,111.16479374,112.4022497,109.82421645,110.64918709,83584061.0,900880588.82,0.2848
2021-03-10,sh.600000,110.95855108,111.26791507,109.61797379,110.54606576,50512161.0,542100935.28,0.1721
2021-03-11,sh.600000,111.3710364,113.12409901,110.95855108,112.4022497,76816962.0,836848985.25,0.2617
2021-03-12,sh.600000,112.29912837,113.74282699,111.57727906,112.4022497,79235629.0,866141110.85,0.2699
2021-03-15,sh.600000,112.19600704,115.90837492,112.19600704,114.67091896,113524449.0,1259911417.24,0.3868
2021-03-16,sh.600000,113.94906965,115.90837492,113.53658433,114.56779763,65502259.0,728108285.05,0.2232
2021-03-17,sh.600000,114.4646763,114.67091896,112.29912837,112.60849236,57821851.0,634262121.48,0.197
2021-03-18,sh.600000,113.12409901,113.94906965,112.4022497,113.74282699,50943550.0,559643203.14,0.1736
2021-03-19,sh.600000,113.53658433,113.94906965,108.89612448,109.82421645,103359887.0,1110156577.35,0.3521
2021-03-22,sh.600000,109.51485246,112.19600704,109.51485246,110.85542975,66031003.0,710176261.0,0.225
2021-03-23,sh.600000,110.95855108,111.68040039,110.13358044,111.16479374,47127710.0,506263415.85,0.1606
2021-03-24,sh.600000,111.06167241,111.47415773,109.61797379,110.13358044,44132642.0,472480387.63,0.1504
2021-03-25,sh.600000,110.54606576,111.16479374,109.41173113,109.61797379,43547662.0,465464538.54,0.1484
2021-03-26,sh.600000,110.13358044,110.64918709,109.41173113,109.51485246,40882734.0,435739848.29,0.1393
2021-03-29,sh.600000,109.3086098,109.3086098,107.2461832,108.07115384,92366772.0,964797269.38,0.3147
2021-03-30,sh.600000,109.82421645,113.53658433,109.51485246,113.53658433,173447215.0,1882440615.46,0.5909
2021-03-31,sh.600000,113.53658433,113.84594832,112.09288571,113.33034167,66813691.0,731611998.61,0.2276
2021-04-01,sh.600000,113.33034167,113.53658433,111.47415773,112.29912837,47781207.0,519576384.48,0.1628
2021-04-02,sh.600000,112.81473502,112.91785635,110.03045911,110.95855108,65365057.0,704137147.46,0.2227
2021-04-06,sh.600000,110.95855108,111.26791507,110.13358044,110.3398231,33911224.0,363567283.15,0.1155
2021-04-07,sh.600000,110.75230842,110.85542975,109.10236714,109.82421645,60988540.0,648631698.66,0.2078
2021-04-08,sh.600000,109.61797379,110.3398231,108.89612448,109.92733778,42047850.0,447410758.01,0.1433
2021-04-09,sh.600000,109.72109512,109.72109512,108.58676049,109.20548847,38683022.0,409118551.38,0.1318
2021-04-12,sh.600000,109.10236714,110.85542975,108.48363916,110.64918709,57023744.0,608748238.02,0.1943
2021-04-13,sh.600000,110.75230842,111.57727906,110.03045911,110.95855108,52756234.0,566984751.81,0.1797
2021-04-14,sh.600000,111.57727906,111.57727906,108.99924581,109.20548847,45686754.0,486204159.65,0.1557
2021-04-15,sh.600000,109.10236714,109.41173113,107.03994054,107.55554719,53172372.0,555086923.93,0.1812
2021-04-16,sh.600000,107.76178985,108.79300315,107.45242586,108.68988182,32895624.0,345237986.67,0.1121
2021-04-19,sh.600000,108.79300315,109.72109512,107.76178985,109.10236714,50203914.0,529864990.26,0.171
2021-04-20,sh.600000,108.79300315,109.10236714,108.07115384,108.2773965,29450563.0,309777289.69,0.1003
2021-04-21,sh.600000,107.96803251,109.51485246,107.86491118,109.10236714,45439718.0,480039017.91,0.1548
2021-04-22,sh.600000,109.3086098,109.3086098,107.2461832,107.55554719,41793378.0,437919109.31,0.1424
2021-04-23,sh.600000,107.45242586,107.96803251,107.03994054,107.55554719,24825285.0,259051575.23,0.0846
2021-04-26,sh.600000,107.76178985,108.2773965,106.00872724,106.2149699,46387212.0,482566266.08,0.158
2021-04-27,sh.600000,106.52433389,106.62745522,105.59624192,105.90560591,25042540.0,257631071.94,0.0853
2021-04-28,sh.600000,106.52433389,106.52433389,104.97751394,105.69936325,35321183.0,361207957.39,0.1203
2021-04-29,sh.600000,106.00872724,108.79300315,105.80248458,108.68988182,48194627.0,503908364.21,0.1642
2021-04-30,sh.600000,106.00872724,106.00872724,102.70884468,103.63693665,156103445.0,1570141012.42,0.5318
2021-05-06,sh.600000,102.81196601,104.97751394,102.81196601,104.1525433,61139167.0,616780671.57,0.2083
2021-05-07,sh.600000,104.1525433,104.66814995,103.01820867,103.43069399,72345288.0,728759605.31,0.2465
2021-05-10,sh.600000,103.74005798,103.74005798,101.88387404,102.60572335,61516454.0,610992515.4,0.2096
2021-05-11,sh.600000,102.29635936,103.84317931,102.0901167,103.63693665,42333780.0,423538344.96,0.1442
2021-05-12,sh.600000,103.53381532,105.1837566,103.32757266,104.35878596,52012085.0,526835922.59,0.1772
2021-05-13,sh.600000,104.04942197,104.87439261,103.22445133,104.04942197,47212565.0,475665503.33,0.1608
2021-05-14,sh.600000,104.1525433,105.1837566,103.43069399,105.08063527,47681403.0,483068526.74,0.1624
2021-05-17,sh.600000,105.1837566,106.11184857,104.46190729,105.28687793,46363314.0,473603666.34,0.158
2021-05-18,sh.600000,104.97751394,105.49312059,104.66814995,105.38999926,19093505.0,194624788.06,0.065
2021-05-19,sh.600000,105.08063527,105.1837566,103.84317931,104.35878596,29273907.0,296073789.33,0.0997
2021-05-20,sh.600000,104.1525433,104.97751394,103.32757266,104.77127128,35395264.0,357783848.2,0.1206
2021-05-21,sh.600000,105.1837566,105.38999926,103.84317931,104.04942197,28618932.0,289959892.95,0.0975
2021-05-24,sh.600000,103.94630064,104.56502862,103.63693665,104.04942197,23518901.0,237130459.37,0.0801
2021-05-25,sh.600000,104.1525433,106.52433389,103.74005798,106.42121256,75417564.0,771994298.48,0.2569
2021-05-26,sh.600000,106.31809123,107.45242586,106.00872724,106.73057655,54984815.0,568991552.4,0.1873
2021-05-27,sh.600000,106.42121256,107.55554719,105.80248458,106.11184857,52063330.0,536862488.33,0.1774
2021-05-28,sh.600000,106.52433389,106.83369788,105.69936325,106.73057655,34593293.0,356339747.27,0.1179
2021-05-31,sh.600000,106.62745522,106.62745522,105.38999926,105.90560591,37255726.0,381740399.59,0.1269
2021-06-01,sh.600000,105.49312059,105.80248458,104.97751394,105.08063527,41880384.0,427253268.76,0.1427
2021-06-02,sh.600000,105.28687793,105.49312059,104.46190729,105.38999926,35830478.0,364475986.32,0.1221
2021-06-03,sh.600000,105.28687793,106.42121256,104.97751394,105.49312059,52244908.0,535599653.07,0.178
2021-06-04,sh.600000,105.69936325,107.03994054,105.08063527,105.49312059,71052432.0,729772587.19,0.2421
2021-06-07,sh.600000,105.80248458,105.90560591,105.1837566,105.49312059,36301400.0,371369101.76,0.1237
2021-06-08,sh.600000,105.59624192,106.52433389,104.97751394,106.31809123,50838116.0,522323155.34,0.1732
2021-06-09,sh.600000,106.11184857,106.73057655,105.28687793,105.28687793,56095091.0,575008506.57,0.1911
2021-06-10,sh.600000,105.28687793,106.31809123,105.1837566,105.49312059,45685432.0,467893685.01,0.1556
2021-06-11,sh.600000,105.59624192,106.00872724,104.25566463,104.87439261,58030251.0,591098508.17,0.1977
2021-06-15,sh.600000,104.66814995,104.66814995,103.22445133,103.43069399,46955773.0,472150826.04,0.16
2021-06-16,sh.600000,103.53381532,104.56502862,103.22445133,103.63693665,32171081.0,324482531.73,0.1096
2021-06-17,sh.600000,103.63693665,104.35878596,103.43069399,103.53381532,29689848.0,298576626.21,0.1012
2021-06-18,sh.600000,103.53381532,104.1525433,103.12133,104.1525433,44451210.0,446813170.54,0.1514
2021-06-21,sh.600000,103.74005798,104.04942197,103.22445133,103.53381532,39815744.0,399756078.52,0.1356
2021-06-22,sh.600000,103.74005798,104.35878596,103.12133,103.12133,45184564.0,453604603.92,0.1539
2021-06-23,sh.600000,103.22445133,103.43069399,102.70884468,103.01820867,34400099.0,343745818.92,0.1172
2021-06-24,sh.600000,103.12133,103.63693665,102.81196601,103.32757266,31652661.0,316690710.49,0.1078
2021-06-25,sh.600000,103.32757266,104.25566463,103.22445133,103.94630064,48335388.0,486548041.56,0.1647
2021-06-28,sh.600000,103.74005798,103.84317931,103.01820867,103.22445133,32597114.0,326457360.31,0.1111
2021-06-29,sh.600000,103.22445133,103.53381532,102.91508734,102.91508734,32733370.0,327178180.2,0.1115
2021-06-30,sh.600000,103.12133,103.32757266,102.81196601,103.12133,21580051.0,215772914.05,0.0735
2021-07-01,sh.600000,103.22445133,103.74005798,103.01820867,103.43069399,36999138.0,370991509.2,0.1261
2021-07-02,sh.600000,103.22445133,103.63693665,102.29635936,102.39948069,51535129.0,513421350.32,0.1756
2021-07-05,sh.600000,102.60572335,102.70884468,101.57451005,102.29635936,44806863.0,442917699.02,0.1527
2021-07-06,sh.600000,102.19323803,103.22445133,101.88387404,103.01820867,37737379.0,375924559.37,0.1286
2021-07-07,sh.600000,103.22445133,103.53381532,102.50260202,103.43069399,35666988.0,356794175.16,0.1215
2021-07-08,sh.600000,103.63693665,103.63693665,102.29635936,102.50260202,30745176.0,306373156.41,0.1047
2021-07-09,sh.600000,102.39948069,103.22445133,102.0901167,102.19323803,34590087.0,343545046.82,0.1178
2021-07-12,sh.600000,102.70884468,103.01820867,102.0901167,102.19323803,33415612.0,332219127.84,0.1138
2021-07-13,sh.600000,102.50260202,103.01820867,101.88387404,102.70884468,34611654.0,344399322.11,0.1179
2021-07-14,sh.600000,102.81196601,102.81196601,101.0589034,101.36826739,52207557.0,514554736.22,0.1779
2021-07-15,sh.600000,101.36826739,102.70884468,101.16202473,102.50260202,45903396.0,454671007.79,0.1564
2021-07-16,sh.600000,103.22445133,103.94630064,102.70884468,102.91508734,45557802.0,455679342.73,0.1552
2021-07-19,sh.600000,102.91508734,103.43069399,101.57451005,103.22445133,53049438.0,527117554.09,0.1807
2021-07-20,sh.600000,103.22445133,103.32757266,102.50260202,103.01820867,36834727.0,367615290.53,0.1255
2021-07-21,sh.600000,103.01820669,104.42644716,103.01820669,103.45151145,58450876.0,558646899.85,0.1991
2021-07-22,sh.600000,103.77649002,105.29305668,103.55983764,104.42644716,43977169.0,424674365.99,0.1498
2021-07-23,sh.600000,103.9931424,104.75142573,103.66816383,103.77649002,30090322.0,289065062.57,0.1025
2021-07-26,sh.600000,103.66816383,103.77649002,100.7433567,101.17666146,51742715.0,486767435.16,0.1763
2021-07-27,sh.600000,101.39331384,102.15159717,98.46850671,99.11846385,53279860.0,494584132.34,0.1815
2021-07-28,sh.600000,99.22679004,101.39331384,99.22679004,99.76842099,46335875.0,428304155.78,0.1579
2021-07-29,sh.600000,100.20172575,100.52670432,98.5768329,98.79348528,43587733.0,398885079.36,0.1485
2021-07-30,sh.600000,98.90181147,98.90181147,97.60189719,97.81854957,35697122.0,323216885.33,0.1216
2021-08-02,sh.600000,97.81854957,100.09339956,97.16859243,98.90181147,45713350.0,416533736.87,0.1557
2021-08-03,sh.600000,98.90181147,99.01013766,97.92687576,98.79348528,33014050.0,300047780.11,0.1125
2021-08-04,sh.600000,98.79348528,99.01013766,98.03520195,98.25185433,25214494.0,229004469.37,0.0859
2021-08-05,sh.600000,98.14352814,98.79348528,97.92687576,98.03520195,24267799.0,220300799.23,0.0827
2021-08-06,sh.600000,98.03520195,98.36018052,97.493571,98.36018052,22486126.0,203315737.69,0.0766
2021-08-09,sh.600000,98.14352814,100.20172575,98.03520195,99.33511623,37461914.0,344052120.37,0.1276
2021-08-10,sh.600000,99.44344242,99.98507337,98.5768329,99.6600948,34370935.0,314539916.21,0.1171
2021-08-11,sh.600000,99.44344242,100.63503051,99.22679004,99.76842099,37382098.0,345067501.88,0.1274
2021-08-12,sh.600000,99.76842099,99.87674718,99.22679004,99.33511623,22978467.0,211023249.96,0.0783
2021-08-13,sh.600000,99.22679004,99.98507337,99.01013766,99.44344242,21925988.0,201254904.23,0.0747
2021-08-16,sh.600000,99.55176861,100.41837813,99.22679004,99.87674718,27369511.0,252450157.43,0.0932
2021-08-17,sh.600000,99.98507337,100.63503051,99.33511623,99.55176861,38016760.0,350733814.67,0.1295
2021-08-18,sh.600000,99.6600948,101.71829241,99.22679004,101.06833527,43424745.0,403158874.42,0.1479
2021-08-19,sh.600000,101.17666146,101.17666146,99.55176861,99.98507337,36391371.0,336172105.18,0.124
2021-08-20,sh.600000,100.20172575,100.7433567,99.44344242,100.41837813,35374387.0,327037545.21,0.1205
2021-08-23,sh.600000,100.7433567,100.85168289,99.6600948,99.6600948,32418942.0,299502500.65,0.1104
2021-08-24,sh.600000,99.87674718,100.7433567,99.33511623,99.76842099,40815968.0,376573365.53,0.1391
2021-08-25,sh.600000,99.98507337,100.09339956,99.22679004,99.55176861,34063999.0,313176526.98,0.1161
2021-08-26,sh.600000,99.44344242,99.6600948,98.90181147,99.01013766,29439149.0,269637951.05,0.1003
2021-08-27,sh.600000,99.22679004,99.87674718,99.01013766,99.33511623,27618817.0,253490155.82,0.0941
2021-08-30,sh.600000,98.03520195,98.36018052,96.62696148,97.06026624,80410279.0,721952836.2,0.274
2021-08-31,sh.600000,97.27691862,98.03520195,96.73528767,98.03520195,44633690.0,401545634.47,0.1521
2021-09-01,sh.600000,97.81854957,99.98507337,97.60189719,99.44344242,58211312.0,532088406.33,0.1983
2021-09-02,sh.600000,99.6600948,100.09339956,99.22679004,99.98507337,40122727.0,369226845.81,0.1367
2021-09-03,sh.600000,100.09339956,101.06833527,99.22679004,100.09339956,50781588.0,470393997.25,0.173
2021-09-06,sh.600000,99.87674718,100.85168289,99.6600948,99.76842099,35627742.0,329503565.51,0.1214
2021-09-07,sh.600000,99.76842099,101.71829241,99.22679004,101.17666146,64051787.0,594700224.4,0.2182
2021-09-08,sh.600000,101.17666146,101.71829241,100.63503051,101.17666146,40941784.0,382017869.18,0.1395
2021-09-09,sh.600000,100.96000908,101.17666146,100.20172575,100.7433567,31951355.0,297126954.19,0.1089
2021-09-10,sh.600000,100.96000908,102.69322812,100.85168289,101.93494479,57250718.0,537963808.52,0.195
2021-09-13,sh.600000,101.60996622,102.15159717,101.17666146,101.71829241,29373307.0,275283515.47,0.1001
2021-09-14,sh.600000,101.71829241,102.15159717,99.33511623,99.76842099,53934721.0,500630063.11,0.1838
2021-09-15,sh.600000,99.76842099,100.31005194,98.90181147,99.55176861,38064766.0,349607327.86,0.1297
2021-09-16,sh.600000,99.6600948,99.98507337,98.68515909,98.79348528,49199895.0,450453204.46,0.1676
2021-09-17,sh.600000,98.68515909,99.33511623,98.36018052,98.68515909,30233529.0,275167575.06,0.103
2021-09-22,sh.600000,97.493571,98.36018052,97.06026624,97.81854957,35054148.0,316134897.23,0.1194
2021-09-23,sh.600000,98.5768329,99.11846385,97.60189719,97.81854957,39639967.0,359242361.39,0.135
2021-09-24,sh.600000,97.92687576,98.36018052,97.38524481,97.71022338,39925596.0,360045375.49,0.136
2021-09-27,sh.600000,97.71022338,98.03520195,96.84361386,97.71022338,41708355.0,374465142.4,0.1421
2021-09-28,sh.600000,97.27691862,98.46850671,97.27691862,97.81854957,33340762.0,301762292.37,0.1136
2021-09-29,sh.600000,97.60189719,98.46850671,97.16859243,97.71022338,40008268.0,361288902.36,0.1363
2021-09-30,sh.600000,97.81854957,98.03520195,97.27691862,97.493571,29190245.0,262917686.74,0.0994
2021-10-08,sh.600000,98.03520195,99.11846385,97.81854957,98.36018052,39080557.0,354870725.31,0.1331
2021-10-11,sh.600000,98.79348528,100.20172575,98.5768329,99.11846385,46632488.0,427661681.12,0.1589
2021-10-12,sh.600000,98.79348528,99.55176861,98.46850671,99.01013766,35725751.0,326390581.43,0.1217
2021-10-13,sh.600000,99.01013766,99.11846385,98.03520195,98.25185433,22538281.0,204856493.9,0.0768
2021-10-14,sh.600000,98.25185433,98.46850671,97.71022338,97.92687576,22584606.0,204329606.59,0.0769
2021-10-15,sh.600000,98.03520195,98.68515909,97.71022338,98.25185433,27525449.0,249700096.1,0.0938
2021-10-18,sh.600000,98.14352814,98.5768329,97.27691862,97.71022338,25964695.0,234209596.75,0.0885
2021-10-19,sh.600000,97.81854957,98.25185433,97.60189719,97.60189719,28636166.0,258552846.41,0.0976
2021-10-20,sh.600000,97.81854957,98.14352814,97.38524481,97.71022338,27482428.0,247758528.8,0.0936
2021-10-21,sh.600000,98.03520195,98.46850671,97.60189719,97.92687576,44074576.0,398999703.5,0.1502
2021-10-22,sh.600000,98.25185433,98.90181147,97.71022338,98.25185433,38669415.0,350441991.47,0.1317
2021-10-25,sh.600000,97.81854957,98.14352814,97.71022338,97.81854957,26585515.0,240319367.45,0.0906
2021-10-26,sh.600000,98.14352814,98.46850671,97.60189719,97.81854957,30751828.0,277872449.31,0.1048
2021-10-27,sh.600000,97.60189719,97.71022338,97.06026624,97.38524481,34197280.0,307379955.92,0.1165
2021-10-28,sh.600000,97.38524481,97.60189719,96.95194005,97.06026624,28165181.0,252660139.68,0.096
2021-10-29,sh.600000,97.06026624,97.493571,96.73528767,96.84361386,35990731.0,322416660.82,0.1226
2021-11-01,sh.600000,94.13545911,95.11039482,93.1605234,94.46043768,64940974.0,564516752.37,0.2212
2021-11-02,sh.600000,94.35211149,94.78541625,92.0772615,92.51056626,70034623.0,602023097.21,0.2386
2021-11-03,sh.600000,93.05219721,93.05219721,92.18558769,92.40224007,29785185.0,254382300.55,0.1015
2021-11-04,sh.600000,92.40224007,92.51056626,92.0772615,92.18558769,26148859.0,222785141.93,0.0891
2021-11-05,sh.600000,92.18558769,92.51056626,91.96893531,92.40224007,22913355.0,195212631.33,0.0781
2021-11-08,sh.600000,91.86060912,92.40224007,91.64395674,91.96893531,24353008.0,206985049.6,0.083
2021-11-09,sh.600000,92.0772615,92.61889245,91.96893531,92.51056626,19548518.0,166547490.72,0.0666
2021-11-10,sh.600000,92.40224007,92.40224007,91.42730436,91.86060912,27478869.0,232796692.13,0.0936
2021-11-11,sh.600000,91.86060912,93.37717578,91.75228293,93.37717578,31419321.0,269103086.25,0.107
2021-11-12,sh.600000,93.59382816,93.70215435,92.94387102,93.70215435,20498205.0,176737118.9,0.0698
2021-11-15,sh.600000,93.81048054,94.78541625,93.70215435,94.78541625,27625801.0,240602623.67,0.0941
2021-11-16,sh.600000,94.2437853,94.67709006,93.48550197,94.56876387,24030066.0,208943546.97,0.0819
2021-11-17,sh.600000,93.91880673,94.46043768,93.70215435,93.70215435,19301599.0,167446823.9,0.0658
2021-11-18,sh.600000,93.26884959,93.81048054,92.40224007,92.72721864,20465395.0,175306638.47,0.0697
2021-11-19,sh.600000,92.72721864,94.2437853,92.61889245,93.70215435,20471995.0,176572248.44,0.0697
2021-11-22,sh.600000,93.48550197,93.81048054,93.05219721,93.1605234,20983745.0,180823526.83,0.0715
2021-11-23,sh.600000,93.26884959,94.2437853,93.26884959,93.48550197,21502374.0,185927806.71,0.0733
2021-11-24,sh.600000,93.26884959,94.13545911,93.05219721,94.02713292,19342692.0,167133727.16,0.0659
2021-11-25,sh.600000,94.02713292,94.13545911,93.26884959,93.59382816,13169070.0,113743004.87,0.0449
2021-11-26,sh.600000,93.26884959,93.37717578,92.61889245,92.72721864,21199061.0,181698146.07,0.0722
2021-11-29,sh.600000,92.83554483,93.05219721,92.0772615,93.05219721,23746400.0,202736522.18,0.0809
2021-11-30,sh.600000,92.51056626,93.05219721,92.18558769,92.18558769,30900124.0,263703121.36,0.1053
2021-12-01,sh.600000,92.40224007,92.94387102,92.18558769,92.72721864,19333856.0,165443380.65,0.0659
2021-12-02,sh.600000,92.72721864,93.26884959,92.29391388,92.94387102,22906201.0,196509475.32,0.078
2021-12-03,sh.600000,92.94387102,93.1605234,92.29391388,93.05219721,23848744.0,204050794.7,0.0813
2021-12-06,sh.600000,93.05219721,93.59382816,92.83554483,93.1605234,33882029.0,291593648.09,0.1154
2021-12-07,sh.600000,94.13545911,94.2437853,93.1605234,94.02713292,40016290.0,346582038.56,0.1363
2021-12-08,sh.600000,94.2437853,94.2437853,93.48550197,93.91880673,28605916.0,247833289.82,0.0975
2021-12-09,sh.600000,94.13545911,95.3270472,93.81048054,94.78541625,51186201.0,447467444.51,0.1744
2021-12-10,sh.600000,94.56876387,95.11039482,94.46043768,95.00206863,42494890.0,371969042.01,0.1448
2021-12-13,sh.600000,95.21872101,95.43537339,93.37717578,93.70215435,56234006.0,488480938.52,0.1916
2021-12-14,sh.600000,93.59382816,93.70215435,92.51056626,92.83554483,49389318.0,423738409.42,0.1683
2021-12-15,sh.600000,92.51056626,92.94387102,92.40224007,92.61889245,20664239.0,176754858.0,0.0704
2021-12-16,sh.600000,92.72721864,93.26884959,92.61889245,93.1605234,26899524.0,230865611.96,0.0916
2021-12-17,sh.600000,93.26884959,93.37717578,92.72721864,92.72721864,27269580.0,234082747.73,0.0929
2021-12-20,sh.600000,92.61889245,93.26884959,92.61889245,92.94387102,27786123.0,238630277.96,0.0947
2021-12-21,sh.600000,92.61889245,93.70215435,92.61889245,93.26884959,26310957.0,226526115.73,0.0896
2021-12-22,sh.600000,93.37717578,93.59382816,92.83554483,92.83554483,21618063.0,185663515.82,0.0737
2021-12-23,sh.600000,92.94387102,93.1605234,92.72721864,92.94387102,18901873.0,162106684.7,0.0644
2021-12-24,sh.600000,92.94387102,93.05219721,92.40224007,92.51056626,18252048.0,156027072.8,0.0622
2021-12-27,sh.600000,92.51056626,92.83554483,92.40224007,92.72721864,19527735.0,167009883.62,0.0665
2021-12-28,sh.600000,92.72721864,93.05219721,92.51056626,92.83554483,29833707.0,255590456.85,0.1016
2021-12-29,sh.600000,92.83554483,92.94387102,92.40224007,92.51056626,20050130.0,171393527.72,0.0683
2021-12-30,sh.600000,92.51056626,92.94387102,92.40224007,92.51056626,23272484.0,199031072.98,0.0793
2021-12-31,sh.600000,92.51056626,92.83554483,92.40224007,92.40224007,22929621.0,195941582.42,0.0781
2022-01-04,sh.600000,92.51056626,92.94387102,92.29391388,92.83554483,37707647.0,322145532.4,0.1285
2022-01-05,sh.600000,92.83554483,94.02713292,92.72721864,93.59382816,55459135.0,478834469.92,0.1889
2022-01-06,sh.600000,93.81048054,93.81048054,92.72721864,92.83554483,41031062.0,352720657.09,0.1398
2022-01-07,sh.600000,92.83554483,94.56876387,92.83554483,94.35211149,63018297.0,546456194.37,0.2147
2022-01-10,sh.600000,94.46043768,95.11039482,93.81048054,94.46043768,34055312.0,296601230.41,0.116
2022-01-11,sh.600000,94.67709006,95.11039482,94.13545911,94.56876387,42646106.0,373093383.74,0.1453
2022-01-12,sh.600000,94.78541625,94.78541625,93.48550197,94.13545911,41240670.0,358535694.14,0.1405
2022-01-13,sh.600000,94.56876387,95.86867815,94.13545911,94.46043768,48923692.0,429003208.44,0.1667
2022-01-14,sh.600000,94.46043768,94.46043768,92.83554483,93.05219721,51060652.0,440215953.72,0.174
2022-01-17,sh.600000,92.83554483,93.48550197,92.83554483,92.83554483,22177975.0,190459847.06,0.0756
2022-01-18,sh.600000,92.94387102,93.81048054,92.61889245,93.48550197,39995195.0,344181260.49,0.1363
2022-01-19,sh.600000,93.48550197,93.81048054,93.26884959,93.59382816,26257662.0,226931296.83,0.0895
2022-01-20,sh.600000,93.81048054,95.54369958,93.59382816,95.3270472,82842044.0,724160482.59,0.2822
2022-01-21,sh.600000,95.11039482,95.3270472,94.46043768,94.89374244,47572539.0,416684184.3,0.1621
2022-01-24,sh.600000,95.21872101,95.21872101,93.81048054,94.13545911,32489722.0,282465419.05,0.1107
2022-01-25,sh.600000,94.02713292,94.02713292,92.72721864,92.72721864,43312412.0,372488758.88,0.1476
2022-01-26,sh.600000,92.83554483,93.05219721,92.51056626,92.83554483,23481959.0,201130974.27,0.08
2022-01-27,sh.600000,92.61889245,92.72721864,91.53563055,91.53563055,56281031.0,477716811.34,0.1917
2022-01-28,sh.600000,91.86060912,92.18558769,91.10232579,91.10232579,43993766.0,372256637.07,0.1499
2022-02-07,sh.600000,91.86060912,92.61889245,91.42730436,92.29391388,39988312.0,340086709.11,0.1362
2022-02-08,sh.600000,92.40224007,93.91880673,92.18558769,93.70215435,47572520.0,409206610.69,0.1621
2022-02-09,sh.600000,93.59382816,94.35211149,93.37717578,93.59382816,36223235.0,313861238.67,0.1234
2022-02-10,sh.600000,93.81048054,94.35211149,93.37717578,94.13545911,28716174.0,249045193.55,0.0978
2022-02-11,sh.600000,94.2437853,94.89374244,93.91880673,94.67709006,37682874.0,328719166.09,0.1284
2022-02-14,sh.600000,94.13545911,94.35211149,92.94387102,93.1605234,34727078.0,299136397.92,0.1183
2022-02-15,sh.600000,93.05219721,93.48550197,92.29391388,92.61889245,31680750.0,271300746.95,0.1079
2022-02-16,sh.600000,92.94387102,93.59382816,92.72721864,93.05219721,28609574.0,246064337.02,0.0975
2022-02-17,sh.600000,93.1605234,93.48550197,92.72721864,92.72721864,24533221.0,210822959.41,0.0836
2022-02-18,sh.600000,92.61889245,93.91880673,92.40224007,93.91880673,34384620.0,296119868.38,0.1171
2022-02-21,sh.600000,93.59382816,93.59382816,92.61889245,93.1605234,24334270.0,208998929.56,0.0829
2022-02-22,sh.600000,92.83554483,93.05219721,92.40224007,92.94387102,32497174.0,278140362.19,0.1107
2022-02-23,sh.600000,93.05219721,93.05219721,92.40224007,92.51056626,29476392.0,251902283.19,0.1004
